 Semmaiya irukinga thalaiva. Super trailer. Inthavaati Petta pongal,Positive ,1
 11M Views with 791k likes,Positive ,1
 sawudu tholanchi flim industrye kevalam paduthuran.,Negative ,0
 Viswasam trailer alavuku la illa pa,Positive ,1
 Compare to kappaan Aduran is winderfull,Positive ,1
 intha pongal sema super ah iruka pothu,Positive ,1
 So pore I don't like it,Negative ,0
 indha padamae ivlo mass ah irukae apo thalabathy 64 evlo  mass ah irukum,Positive ,1
 kisi ne isme kam nahi kiya bas kaputar se bani hai ye muvi,not-Tamil ,2
 2.O RAAJALI SONG GTA SAN ANDREAS VERSION :,Mixed_feelings ,2
 Starting la sun picture kalanidhi maran than start agum indha padathula mattum Vera mathiri iruku,unknown_state ,2
 naalaiku thala darisanam wait panna mudiyala innaiku full ah nkp trailer paakravanga oru like a podunga,Positive ,1
 Wow semma semma semma vera level thala,Positive ,1
 padam mokkaiya aga pothu nu nallavea theriyuthu,Negative ,0
 Remake vijay sethupatgi sir movie in telugu plsss,unknown_state ,2
 Intha vayasula orutha nadakarthe periya vishyam but THALAIVA neenga nadipu la maass katringale THALAIVA,Positive ,1
 Super star fans hit like only Rajni veriyans,unknown_state ,2
 Ithanu Makkale Nadippu Naayagal Kandu Padicho,Positive ,1
 Thala & U1 Combo Vera level,Positive ,1
 Ajith Sir Last Dialogue Super.... Orutharu Mela Nega Vishvasam Kaatturathukku Unnoruthare Ean Asinga Paduthuringa ...Sema Thala....,Positive ,1
 Yennada sollame kollame release pantingo saamy trailer superb,Positive ,1
" 2.0, KGF, Simbba & Petta",unknown_state ,2
 Love from super star pritviraj fans kerala,Positive ,1
" Vada Chennai, adukalam alavuku Illa.... Average movie only...",Negative ,0
 1 million likes varumnu solravanga  podunga,Positive ,1
 2.19 redmi note 5 pro la edutha maari iruku clarity,Negative ,0
 yr hindi me bnao vikram sir,not-Tamil ,2
 cartoon padom patha maariyae oru beelingu,Negative ,0
 VISWASAM 1.3 MILLION LIKES NERKONDA PAARVAI ATHEYUM BEAT PANNUM NU NINAIKARAVANGA YAARU ?,Positive ,1
 Thala innu neraya neraya neraya venum....,Positive ,1
 Itha patha hero padam mathiri illa,Positive ,1
 Confirm flop Vijay Sethupathiku intha Maari padam set aagathu,Negative ,0
 Who is best  Sk = like  Vijay =cmt,Positive ,1
 Talaivar tirunelveli basha peurare gethu po,Positive ,1
 Vj sethupathi villain role marana mass,Positive ,1
 2nd a.r.r.sam CS nu solravanga,unknown_state ,2
 She is looking some similar to vidya balan,Positive ,1
 Neega thalaivar gethu nenacha oru like potu ponga,unknown_state ,2
 Yuvan music Ajith sir gethuuu . Vera level daaa,Positive ,1
 Thala🥰 video parthutu dislike panravununga aprm bad comments podravunugalukulam SURA trailer la kamichu sagadikunum🤕...to all haters,Mixed_feelings ,2
 Thala pola varuma Thala eppavume Mass vera level,Positive ,1
 vetrimaran dhanush combo  polladhavan  aadukalam vada chennai   asuran loading...............................,Positive ,1
 Enna ji trailer keta kadhaiavae sollitingha,Positive ,1
 Dhayavasenju indha padathula mass ila mayiru ila nu yevanum saavadikadheenga.. let him do such roles.. it's healthy!,Positive ,1
 Pakka pakka mass class thala vere level,Positive ,1
 Ending dialogue vera level semma thala pinnetinga,Positive ,1
 Ajithuku vakkil getup and argument pandrathellam set agathu.....,Positive ,1
 Tamil trailer nachina vallu okka like here,not-Tamil ,2
 Teaser LA ye mukka padatha mudichitinga innum enna balance?,Negative ,0
 Karthi Anna trailer paingarama iruku  Diwali Ku mummaiyilaiya sangam theatre povan I like the trailer,Positive ,1
 petta vs viswasam  old vs new  I prefer old...   rare diamond,Mixed_feelings ,2
 Bgm mass irrukunu solluvanga like podungabangam ....,Positive ,1
 Veeram ku apram Oru Ajith padam paakanum nu thonudhuna adhu  indha padam dhan,Positive ,1
" Telugu, hindi, kannada teaser eppo release?",unknown_state ,2
 Intha thadava national award miss aagathu!! Eluthiruvaila vechukkonga,Positive ,1
 Orutharmela neenga viswasatha katradhukaga inoruthara en asinga paduthureenga!! . #veralvlthala,Positive ,1
 645k tamil trailor likes....hindi 71k only...keep watch thala patalam ....,Positive ,1
 Love from Karnataka !! Loved trailer .. dub in Kannada ..,Positive ,1
 Thaliva unagala matum tha ipdi gethu kata mudium World Ka oru mass..,Negative ,0
 Gethu kaatraru pa Vikram ji.... Mersalayitan.....,Positive ,1
 Rajni kitta poi kelu vijayakanth annana pathi. Payam thiriyum.,unknown_state ,2
 rajini fans like here and subsibe me,Positive ,1
 Intha matri thairiyasaali epavavathu oruthan than porapan... Avana payan paduthikidavan than buthisaali... Neenga buthisaali than vetrimaran sir.,Positive ,1
 Thala voice supar .......Movie vera level.....Bgm nice,Positive ,1
 Enna trailer da .....mass da .terrified .... extraordinary,Positive ,1
 Poda kezha koodhi....Vera  kooda solla lam ...inga unakum sombadichikitu un kaala nakki pozhaikira nainga overa kolaikum. ......,Negative ,0
 Last line vera lvl  bangam.......love u thaala,Positive ,1
" Indha maadri ponnungalukku ipdi dhan nadakkum... - No, apdi nadakka kudaadhu.  KUDOS TO THE SCRIPT WRITER.",Mixed_feelings ,2
 Ennudaya data lam trailer pathey kali pannitu irukkan thala fans... Ennai pol ulla fans like podunga,Positive ,1
 Cerita pelik2 yg jadi nombor 1 pening aq,Negative ,0
 Crime movie kagave pakanum da...un munji pakavarala,Mixed_feelings ,2
 Eppaa dai unmaiyna courtukku veeduma alainjavanttea poi kealunga judge munnadi eppadi pesuvanganndu therium,Positive ,1
 Aama dhadi valikinu. Lawyer can't speak like this. Mokke. Vijay is vijay,Negative ,0
 oruthar mela irukkura viswasathukkaga innoruthara yen asingapaduthuringa ... dialogue semma,Positive ,1
 Sk future avengers uruvaka neengathan karanama irukka poringa all the best,Mixed_feelings ,2
 Super star Rajini fans hit like,Negative ,0
 Soon 1M Likes  Before Movie Release Kandippa Vantudum,Positive ,1
 Mavane! Kola Kandula iruken! Petta parak,Positive ,1
 0:47 Yuvan Bgm therikuthu use headset,Positive ,1
 Adv Lk lal krishna rolling on tamil,Positive ,1
 already hollywood padathila idhathana yeduthu vachirukanunga...marupadiyum yenda.,Positive ,1
 #Asuran FDFS WAIT PANDRAVAGA MATTUM LIKE PODUGA..,Positive ,1
 omg rajini is killing awesome.....get rajinified,Positive ,1
 Two weeks vijay tvla potruvan appa pathukalam,Positive ,1
 Marana kattu katta Thalaiver Ready....!! Dharmathin Thalaivan RAJINI back....!!!  Indha pongalukku PETTA sweet sapidu poram.......!!!!!!,Positive ,1
 Ne va thalaivaaaa...  Thukku duraya adichu thukkiralam...,Positive ,1
 Bigiluku sariyana padam but intha padame ippadina bigil yeppadi,Mixed_feelings ,2
 2000 crore fix 2000-500=1500 crore ka profit🤑,Mixed_feelings ,2
 Thala kola mass      thala,Positive ,1
 Vaitherichalaa! Dislike pottu manasa thethikonga! Thalaivar kaal negatha kooda neenga thoda mudiyaathu! Poi moodikittu paduthurunga!,Mixed_feelings ,2
 Entha padam satharana thala padama erukathu wait panni paruga audience Mathila miga periya impact erukum 100%,Positive ,1
 Anna Vera level na neenga....movie hit aaguma,Positive ,1
 Idhu amithab hindi remake in tamil,Positive ,1
 Diwali first day first show Bigil ku illa da kaithi ku dhan,unknown_state ,2
 neenga vilayadnathu enkitte ille yaman kitte  chiyan vikram,Positive ,1
 Sirappana tharamana sambavam inima dhaan pakka pora..,Negative ,0
 wait pannuga bass innu scene mudila,Positive ,1
 Telugu remake in NBK movie name lawyer saab,not-Tamil ,2
 All the best from young rebelstar ABHISHEKAMBARISH brigade karnataka jai ambrishana jai thaliva jai abhishek,not-Tamil ,2
 sema ultimate trailer . i m so so exited.,Positive ,1
 Indha maari ponnungaluku Indha maari dhaan nadakkum   Thala:Nadakkadhu...Nadakkka Koodadhu....    Verithanam,Positive ,1
 Megha akash nadicha padam enpt thavara ellame release aaguthu inum enpt matum kanom epa than da varum🤨🤨🤨🤨,unknown_state ,2
 Wowwwww Thalaivaaaaa pathute irukanum Pola iruku lovely,Positive ,1
 Rajini sir different ta erukar sema ya erukuuu i m waiting....,Positive ,1
 Padam theatre la semma MASS Kaattum  Semmaya kalla kattum,Positive ,1
 Let's make it 1 million likes..,Positive ,1
 Ayyyoooo Vera level! Vera level! Vera level! Vera level! Vera level! Vera level! Vera level! Vera level! Veraaaaaa level!!!,Positive ,1
 Super star rajni sir love you,Positive ,1
 Thala   verithanam  intha padam rapists ku marana serupadi kudukum,Positive ,1
 Thalaiva nee VA naanga irrukum nee maatum thaan Thalaiva,Negative ,0
 Maasu maranam tough uh tharanum athuku ivantha poranthu varanum ....,Positive ,1
 Semma vera lvl by thala fan da,Positive ,1
 1.boll cheet ipadi niriyaniriya niriya 2.apdiyelam nadakthu i like both dialogues inortharuku viswasam katrathukaga inorthara en asngapaduthringa,Positive ,1
 Idaila kgf bgm kedathu enaku madumthana 🤔🤔🤔🤔🤯,Negative ,0
 Semma stylish... Olunga odi poidunga kolaveri la irukken adhichu trouser oda oda vitruven... Mass action movie maathiri irukku,Positive ,1
 Oruthar mela VISHWASAM kaatrathukaga mathavangala yen asingapaduthuringa!!! THALA CLAZZZZ!!,Positive ,1
 KOLA KAND LA IRRUKEN MAVANEY KOLLA MA VIDDAMATEN....,Negative ,0
 mass uh maranam tough uh tharanum athuku avanthaan poranthu varanum........,unknown_state ,2
 Climax  Heavy maranna mass seen seens............,Negative ,0
 Intha padamavuthu s.k ku nalla come back ah irukanum...,Mixed_feelings ,2
 Dheventhiran history Tamil Nadu la  people nalla parunga nanga kashtapattatha,Positive ,1
 Danush item boy movie laaam pakkurathu ella,Negative ,0
 Annanu angu keralavilum und katta fan base,Negative ,0
 Bhai rajni kant ko kitna makup karke movie nikaloge bas karo,Positive ,1
 Law students mattum oru like ah potutu ponga,Positive ,1
 Unmayana  kelvi.. Oruvarukku visvasatha katta  Innouvana asinga paduthi taan kattum... enda muttal manidanin ulagam...,Positive ,1
" Vijay fans we support Rajini sir , Thalivar thaan jaikanum .",unknown_state ,2
 Alampitinga thala.ponga..thala veriyan.paramakudi.vaigai nagar thala boys,Positive ,1
 KAITHI WILL BE BEAT BIGIL SURE,unknown_state ,2
 Thalapathy fans like Sarkar diwali like here,Positive ,1
 Kola masss..... Waiting for manitha kadavul... Dharisanam,Positive ,1
 Trailer verithanam solravanga mattum like podunga,Positive ,1
 Irukku pongaluku tharamana sambavam iruku  Nee vaa thalaiva theater la marana mass pandro,Positive ,1
 decent vijay chander style - pakka commercial,Positive ,1
 Trailer vere level superstar fan hit like it,Positive ,1
 padam paathutu vandu trailer paatavanga like podunga,Positive ,1
 pakkalam padam thalaivar shankar arr combo vera waiting,Positive ,1
 500 thadavaiku male nkp trailer ah parthavanga mattum oru like podunga,Positive ,1
 How many days rajani make same movie..,Positive ,1
 Sathyama sollurean sodai badam inimayel tamil naatulla odaithu adichi andruwarroda oda vittru ohm,not-Tamil ,2
 400k likes on d way,Positive ,1
 Viswasam 7hrs 1million likes...still petta mukkifyng,Mixed_feelings ,2
 ENNADAAN TRENDING AAGAAM A SETTING PANNAALUM 29.5 M VIEWS AMAZING 40 HOURS SEMMA THALAIVAAAAAA  NAANGA ADIKUROME,Positive ,1
 Thala Rasigargal Eppavume Thalayaiyu Thanmanathaiyum Yarukagavum Vittu kuduka matom.,Positive ,1
 petta marana mass iruku smile,Positive ,1
 Thendamaiku intha padam oru sauku. Adi,Positive ,1
 konjam oovera than porooomo 2.O.... paravala poi than papomae ena pana poranga,Mixed_feelings ,2
 Yellarum avaroda stylea pattimattum sonenga  But 69 vayasulum avaru evalavu slim-a. Erukaru athapatthi sollalaue,Mixed_feelings ,2
 Jinko Tamil Kuche Bhi Nahi Samja O Thodo Like......,not-Tamil ,2
 Karthi semmma acting..BGM ppppaaaaa bayangaram..Eagerly waiting this Movie #KARTHI IN #KAITHI..,Positive ,1
 Love you THALA eppavume mass THALA,Positive ,1
" Thala mass, Neriya Neriya Neriya Neriya Mass dailogue",Positive ,1
 Sk sema stylish sema ......Yuvan bgm Vera leval,Positive ,1
 Dislike poota anaithu thevidiya pullaingalukku nandri,Negative ,0
 Trailer varamathiraya illa New hero maathiri iruku,Positive ,1
 Annan vj Anna Kuda varakaaa.... appoum block buster than....,Positive ,1
" Super Star Rajinikanth, Chakravarthy(hit movies) Sasikumar, Makkal Selvan Vijay Sethupathy all stars  mass",Positive ,1
 Podu saaka vara11 siva anna waiting for movie super hero,Positive ,1
 naliku moviekaga iniku trailer pathu veri aethika ethana per vandurkinga????,Positive ,1
 19k Haters Idhukkum mela eppadi da trailer yeddukanum  Button irukku nu press panniradhu haaaaaa,Negative ,0
 disappointed vjs ku mass scenes avlova illa vjs fans hit like,Positive ,1
 Asuran movie Blackbuster aga THALA fans sarba vazhaithukal,Positive ,1
 Thala veriyans intha video vaa paruga,Positive ,1
 As usual..super star acting Vera level!,Positive ,1
 Guys Intha Fake Id Naalatha Namma Sanda Podram Anthamaari Inga Vanthu Evanavathu Katharuna Thorathi Adipom,Negative ,0
 Thalaaaa always Massss... Love U thalaaa,Positive ,1
 Iam from keraLa  Vj sethupathi annan uyir,Positive ,1
 Innum 1mio like illa  ( Thalapathy enda yaar endu kadurom wait & see),Positive ,1
 yuvan bgm ah therika vitturukaru,Positive ,1
 Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa,Positive ,1
 3 days No. 1 Trending,Positive ,1
 Indha rolea thala attempt pannadhuke oru periya kudos.. - Thalapathy fan,Positive ,1
 Ada paavigala pay  panni treading no 2 kondu vantega .....,Positive ,1
 Woww Chiyaan vikram  Irumugan style a iruku,Positive ,1
 Jathi matham illanu umbarakka chast vachu padam edukkuringka loosu pundaikala,Negative ,0
 Aathi kanithan 2 paatha maarilla iruku...,Negative ,0
 sathiyama kadha purila ana paaka nala iruku,Positive ,1
 Masss bigil enna etha parungka pa,Negative ,0
 Vinoth sir innum neraya padam ajit sir kooda pannanum sir,Positive ,1
 BILLA remake mega Hit pink remake Block buster HIT,Positive ,1
 Dislike pannavanukelam modi dhanda Pm kadasivaraikum,Negative ,0
 Ithu varaikum evlo vadai suturikinga....   Niraiya Niraiya Niraiya Niraiya...,Negative ,0
 Karthik Sir Pudikum Solurvanga Like Podunga Frds,unknown_state ,2
 U1  FaNs  HIT LiKe,Positive ,1
 Eppa intravela munnadi mass scene bayagaram,Positive ,1
 Omala ithula yarna bigil evana potinga sethinga,Negative ,0
 comment padikka vandhavanga like pennungal,Negative ,0
 Ennapa padam idhu Vera level really ratham kodikudhu .,Positive ,1
 Enna da mokkaya iruku  perusa yethir patha,Negative ,0
 Hero ah fraud ah crct ah solunga,Negative ,0
 Next flop Ku ready aidich..petta 70 vayasu aich pooi rest edu...nankalum unmela kola veriyoda irukkom...,Mixed_feelings ,2
" Thalayavuthu pundaa yavuthu pogaadaa suni thalais,,engaluku epavome Ore oru Thala than avar than ENGA STR MASS MAN STR",Negative ,0
 Oruthar mela viswasam katrathukaka ennoruthara athuku aasinga paduthuringa,Mixed_feelings ,2
 Aiyooo marana masss fdfs kandippaaa poganum,Negative ,0
 Ithu  thala kedayathu thala edukaravan  Ajith sir,Positive ,1
 mahaa nadihan vj sethupathi,Positive ,1
 National award and .. Oscar Ku koda anupulam ...,Positive ,1
 pink movie ka remake hai ye,Positive ,1
 G. V. Prakash kumar fan's like hits bro....,Positive ,1
 Viswasamnala dhan petta trending ke vandhurukku,Mixed_feelings ,2
 Pathu varusathu ku munnadi enna pannitu irunthean nu theriyathula sir masss,Positive ,1
 Maranahh masss Tamilnadu la nadkurah samavatha last line la solirukaru thala hands off THALA,Positive ,1
 Amitha bachan movie but tamil la thala panradhu semma,Positive ,1
 Its like hindi film Bavesh joshi super hero,Negative ,0
 Intha movie SK kku valvil mikavum  peria thiruppu munaya amayum,Positive ,1
" Vayasukku Taguntha Nadippille, athan ivlo dislikes.",Mixed_feelings ,2
 Sk anna fans like podunga,Positive ,1
 5.3 M views 635k likes No 1 in trending...Thala da,Positive ,1
 Sweet sapdrathuku munadi sugar matharai podanum,Negative ,0
 Look young and very stylish super thalaivaaaaaaaaaaa,Positive ,1
 Chiyan vikram sema style  waiting for kadaram kondan,Positive ,1
 No comment vere level solle varthe ile namabe talaivar style 🤟,Positive ,1
 Thalaivar Paraaak!! Make way for Superstar,Positive ,1
 ACTING AMAZING. WELCOME WELCOME MOVE. IAM WAITING,Positive ,1
 Superrrr trailer   Thalaivaaaaaaaaaaaa  Vintage  rajni is back  Oru rakshaellaaaa  Vijay sethupathi  Polichhhh  Mass trailer,Positive ,1
 Anyone after bigil trailer. Kaithi - like Bigil - comment,Negative ,0
 Thalapathy vijay anna fans like here....,Positive ,1
 BGM asusual therikka vitaru Sam cs,Positive ,1
 Neenga innum ithu maariye padam eduthutu irunga! Anga (Malayalam Industry) ipolam vera level ah padam edukuranga!,Mixed_feelings ,2
 Ithuku  than nalla tharamana directora venum ndrathu thalaiku yetha tharamana kadha🥳🥳🥳🥳🥳🥳 bayangaram 🥳🥳🥳🥳🥳 pichitaru thala🤩🤩🤩🤩🤩,Positive ,1
 Adhuthu yevanachum mallus undanuu kettu cmnt poduvaan,Positive ,1
 Mass Vikram sir I love you Vikram sir only,Positive ,1
 Asuran thalaipu miga poruthamaga thalaivan #dhanush varugiran #asurathanam,Positive ,1
 Come on Thala fans beginning festival  Nerkonda paarvai,Positive ,1
 Wow thalaivaaa....20 M VIEWS REACHED.....FDFS KU WAITING THALAIVAAA....,Positive ,1
 Vera leval thala nee all record drag,Mixed_feelings ,2
 woww... orutaru mela nee katra viswasatukaga yenn inorutara asinga padutura,Positive ,1
 Paaa thala last dialogue vera leavel..real hero,Positive ,1
 Ada Enna ma nee....KK na Kadaram Kondan....ithu kooda theriyatha,Positive ,1
 Sensitive subject like citizen after long time.. Wait panren fdfs ku... By தளபதி fan,Mixed_feelings ,2
 Otha theatre la paaka poravana nenacha daan paavama irku...ommala sound la thala vedichi sethuruvaan ila...kadha kekama poirum kandipa,unknown_state ,2
 Thala oda getup mass nu nenaikravnga hit likee,Positive ,1
 shankar bhai ko salam karta hu,not-Tamil ,2
 Ipa varaikum star na athu saratharana visiyam illa...,Positive ,1
 vijay sethupathi anna va kojam mass ah kamichirukalamana matha padi mass panitainga,Mixed_feelings ,2
 Padam paathutu thirumba trailer paka vanthavanga hit like here,Positive ,1
 Iam Vijay anna fan karthi pidikum diwali mass than,Mixed_feelings ,2
 Trailer me khi din to hua hi nhi h,Positive ,1
 2:01 to 2:13 dialogue for bigil,Mixed_feelings ,2
 Bigg boss 3 Abirami @ 1:12,Positive ,1
 Aaathaadi ith namma batman maathiri irikk,Positive ,1
 Verithanam  #waiting  aaa veri eruthu,Positive ,1
 Makkal seLvam Vijay Sethupathi ഫാന്‍സ് frm കേരള KeraLa,not-Tamil ,2
 RAJANI and AKSHAY ಅಣ್ಣನ  ಅಭಿಮಾನಿಗಳು ಕನಾ೯ಟಕ ರಾಯಚೂರು ..... ಅಭಿನಂದನೆಗಳು ಚಿತ್ರಕ್ಕೆ,not-Tamil ,2
 Thala next sivaji da thuiya Tamil pessi nadikkiradhula thala da king of tamil cenima,Positive ,1
 Yenda oru day scene kooda vaikala........,Mixed_feelings ,2
 Trailer pakka aana Enaku Vijay Chander mela oru doubt irukku? Enaku matuma?,unknown_state ,2
 Wat a mannnnnnn!!!!   Rajini sir,Positive ,1
 Enga Da enga Thalaiva vjs kanom,Positive ,1
 Marana masssss ...... thala na summava..,Positive ,1
 Yow karthi subburaj yenna ya senju vachurukka.... thalaivaaaaaa...... Petta paraak,Positive ,1
 Trending no1 namba matum thaan Like and view ah therika vidunga Thala bloods neraiyah neriyah neraiyah neraiyah..,Positive ,1
 Vera level trailer  Sk Anna Mass,Positive ,1
 rajani Anna .. $$$$$ ... super .. .. .,Positive ,1
 Vera level 🥰 for thalaivar love u,Mixed_feelings ,2
 Oru vazhiya siruththa kitta irundhu thappichachu,Positive ,1
 Pakka trailer....but movie.. wait panni papoom..,Positive ,1
 Ada paavingla dhool padatha apdiye copy pantingla..... yar sammy antha director.,Negative ,0
 Pink dubbing  but am waiting,Positive ,1
 Mass darling maa Vijay sethupathi Telugu fans,Positive ,1
 Pande is suitable for advocate role super,Positive ,1
 Indha madhiri role Sivakarthikeyan ku set agadhu.village subject only suits for him.vera actor pani irundha mass aa irukum,Positive ,1
 I like no dahunsh bolt majju,not-Tamil ,2
 etho irukku after citizen thalai yoda Argument semma waitinggggggggggggg Thala is Back,Positive ,1
 vaara ella padathukkum naanga yarunnu kaattavenum so ellarum like and command niraya niraya pannuga... views pothathu...,Positive ,1
 Nan padippa vachi vaparam panravan illa Padikaravana vachi vaparam panravan,Negative ,0
 Vidiya vidiya thala ya paaka poravan mattum oru like ah podu,Positive ,1
 Ithula eathana per billa paandi trailer pathenga,Mixed_feelings ,2
 Thank you so much Superstar Rajini sir,Positive ,1
 Only arjun sir & Ivana  ga paka poran Nan,Positive ,1
 Indha padathula unmai aana hero yaaru?,Positive ,1
" Thala marana mass, ithuvaraikkum illadha role nu soldravanga like podunga pa",Positive ,1
 Nalla irukku pa hit aayidum pa,Mixed_feelings ,2
 ino neraya neraya nerayah pah.. goosebumps theater will be shattered,Positive ,1
 rajiniye oru nathari paya avana ivalo bildop panra neenga adhukku mela,Negative ,0
 Karna padathila Arjun ah paatha mathiriye,Positive ,1
 10000 crore paaar jaega re deva,not-Tamil ,2
 V. V. Nice trailer.  Marana kaattu...,Positive ,1
 After Padaiyappa....Thalaivar backkkkkkkkk as Thalaivar in PETTA... Love u thalaivaaa.. Sakkara Pongalthaaaa,Positive ,1
 Dislike Potta anik kunjukaley odi poirunga THALA VARARU Othungi iru,Negative ,0
 Mass villian  VIJAY SETHUPATHI fans like here,unknown_state ,2
 hey waste ingla poi visvasam trailer parungada....1m likes.waste da neengalm...,Mixed_feelings ,2
 pls dubbed telugu    pawan kalyan fans,Positive ,1
" pogo channel la varamari irku, thuu.",Positive ,1
 Nkp movie ku Ticket book pannavanga hit like,Positive ,1
 Pettaa daaa Rajinified  Mapalaikalaaa namaaa thalaaivar padathukuu thannn porommm  🤩🤩🤩🤩 Nama thann num one  Thalaaivar thannnnn grt8u,Positive ,1
 Kaipulla Vijay Twitter la Trending la,Positive ,1
 Masssss sk anna and  action king arjun...,Negative ,0
 Yaru da entha  comedy  piece.,Negative ,0
 vera level bhaa...1995 padam mathiri erukku unga getup,Positive ,1
 make it hit 1m likes come on guysss,Positive ,1
 T H A L A,Positive ,1
 Trailer 1.59 min Movie. 2.0 Video. 2.01 min  Coincidence !?,Mixed_feelings ,2
 Petta it's a pre padai for Visvasam,Positive ,1
 Yo enna ya likes ennum pathala,Positive ,1
 Rajinikanthu gaaru engagelo kurradelaa kanipusthunnaru dressing style super sir ee movie super hit kavalanai manaspurthigaa korukuntunnanu sir,not-Tamil ,2
 just 1 min 10k views wow,Positive ,1
 Thala oru naal munadiya sollitu varalam LA ready aagala thala paathi peru,Positive ,1
 Hollywood movie pola eruku pa vera leval,Positive ,1
 Last varaikum nadichite iruga arasiyal vendam athan enga ASA,Positive ,1
" Awesome trailer ,get RAJINIFIED Rajini Fans hit like",Negative ,0
 Super trailer Shankar sir @rajini sir @ A.R.R. sir suppapu,Positive ,1
 Last Dialouge la Thala ya  Adikuringala da Kaithi Team   Atha Yenda NeYaBa PaduThuRiNga,Mixed_feelings ,2
 Suyamaa sindhika therinjavandhaan superhero powerful dailouge,Positive ,1
 Trailer pakurathuku munnadi vijay fan eppo thala fan,Positive ,1
 Mass ah iruku but naa sethu fan.. sethupathi enka da kelaverila iruke,Positive ,1
 neraya neraya neraya neraya neraya neraya .,Positive ,1
 Oruthar mela viswasam irukaradhukaaga innoruthara yen asinga paduthanum. Great slap to all fan abuse,Positive ,1
 Edhu Ella varatum aaa.  na yanaku ayirathil oruvan 2 pathiii information erundha sollunga,Positive ,1
 Pha entha Ball potalum sixer na epdi thala masss,Positive ,1
 Neega velayadinadha yen kitta illa     YEMAN KITTA,Positive ,1
 Anbu ezhuchi ithula thodanguthu da Marana waiting,Positive ,1
 Trenda maathungadabigil = like  Kaithi = comment,Positive ,1
 Thalaivaaaaaaaaaaaaaaa!!!! Petta paaaraakkkkk!!!!!! From Malaysia Tamilan,Positive ,1
 Collage warden aaanaaa style ehhh parungaiyaaaa.....,Negative ,0
 Ranga Raj Pandey Sir Fanz Hit Like Poduga..,Positive ,1
 1:05 antha device peru enna ?,unknown_state ,2
" Rajani Sir ka jawab nahi aaj bhi megasuper star he,",not-Tamil ,2
 Thalaivar 2050 LA than katchi arampipar.......,Positive ,1
 Thalapathy fans ithu support pandravanga like podunga,Positive ,1
 I am Waiting for nerkoonda paarvai,Positive ,1
 Ultimate trio - Rajni vs Vijay Sethupathi vs Nawazuddin,Positive ,1
" Punch dialogues laam Vera level,pakka mass",Positive ,1
 manju chechi fans undo like adich pottikk,Positive ,1
 Ajith fans la like pannu,Positive ,1
 namakku thevayanadha nammadhaan adichu vaanganum,Positive ,1
 Dhanush Anna ninka Vera lvl . 🤙,Positive ,1
" Thalapathy Rajini, Rajathi raja kiramathu rajini = PETTA ALL TIME BLOCKBUSTER",Positive ,1
 Repeat Mode la Trailer pakravan mattum like Podunga,Mixed_feelings ,2
 Hero kya naam hai movie ka..,Positive ,1
 Kaliiiii....tahlaivaa vangaaaaaa ithutha ethirpartheennnnn......lateaa vanthalum.latesta varuvendaaaa,Positive ,1
" Padam supera dhan irukum But mass, gethu irukuma ???🤔🤔🤔🤔..",Positive ,1
 Bgm Vera mathri irkku Danush acting Vera level ah irkkum pola...🤗🤗,Positive ,1
" Confidence ila rajini ku So ipo lam star cast jasthi irku, no single man army",Negative ,0
 Enaku rajnium pudikum ajithum pudikum aana petta Trailer than super,Positive ,1
 Director logesh kanagaraj  enga ooru tha coimbatore pakkam kinathukadavu avunga appa fancy vechurukaaru enaku nalla palakam,Mixed_feelings ,2
 Dei rangaraj Pandey ingeyum vanthuthaana saavadipaane,Negative ,0
 Thala & YSR combos like panravanga like here,Positive ,1
 Thalaiva... Love u🤘wow semma Vera level visualsshankar sir super,Positive ,1
 Thala.... Vera lvl a irukke teaser,Mixed_feelings ,2
 u kena tunggu lebih lama lagi ...untuk thosai...(thosaikku nee romba neram kathirukkkanum).....vikram speaks malay languange.,Positive ,1
 Amithap patchan acting ivaruku koncham kooda set agala ... acting koncham change pannirukalam,Mixed_feelings ,2
 Dai entha trailer ku dislike poodavan mental nu ninaikiren,Negative ,0
 great men ajith sir..............i love ajith.........,Positive ,1
 Indha padam odathuda.. .diwalikku enna family audience kku pudikramathri padam edungada....,unknown_state ,2
 Enna da idhu Dislike pantra Pasanga lam Last Dialogue Paathuttu Thirundhitaanungala,Positive ,1
 Marwal studeo ka baap hai 2.0,Positive ,1
 I Vijay fan but Ajith super,Mixed_feelings ,2
 yuvan Shankar raja bgm vera level,Positive ,1
 1:03 style ahh  Solurathu kuda style than Thaliva,Positive ,1
 Love u Thala,Positive ,1
 1980 to2000 varaikku old rajiniya pathavanga like pannuga,Positive ,1
 AYARELLA NKP SINGLE KETUTU INGA VANTHINGA,Positive ,1
 Like oru vaati thaan poda mudiyumaaaa cha,Positive ,1
 pakka thanea pora enga thalaivar ta mass a. (vera leval thalaiva),Positive ,1
 inga kodutha sweet saapttu andha pakkam poanaen araliya arachi kodukkuraanunga.. yammaadi dei siva aendaa indha kola veri,Mixed_feelings ,2
 Comments vantha padiya iruk.. Pasanga verithanamala irukainga..  Unmaiya iruntha like podunga..,Positive ,1
 Tharrrruuuu maaaarrrrruuuuu luv  u thalaivaaaaaaa....,Positive ,1
 Jaldi se hindi version mai release karo yar..,not-Tamil ,2
 Niraya Fans Match Pakka Poitanga Pola,Positive ,1
